G0001	α αλφα	alpha	alpha (first letter of the Greek alphabet); first (in titles of NT writings); alpha; beginning, first	Α, α, ἄλφα (which see), τό,   alpha, the first letter of the Greek alphabet.
H8019a	שְׁלֹמִית	Shelomith	(a)   Shelomith, Shelomoth; daughter of Dibri; (b)   Shelomith, Shelomoth; daughter of Pedaiah; tribe of Judah; (c)   Shelomith, Shelomoth; son of Shimei; Levite; time of king David; (d) שְׁלוֹמוֹת   Shelomith, Shelomoth; descendant de Izhar; Levite; time of king David; (e) שְׁלוֹמִית   Shelomith, Shelomoth; son of Zichri; Levite; time of king David; (f)   Shelomith, Shelomoth; son of king Rehoboam; (g)   Shelomith, Shelomoth; family head; after exile	Shelomith = "peaceful"    n pr m    1) a Gershonite Levite, son of Zichri in the time of David    1a) also 'Shelomoth'; same as H08013    2) son of king Rehoboam of Judah by Maacah the granddaughter of Absalom    3) head of a family of exiles who returned with Ezra
H8020	שַׁלְמַן	Shalman	Shalman; king of Assyria?	Shalman = "fire-worshipper"    1) a contraction for Shalmaneser king of Assyria    1a) maybe an obscure Assyrian king, predecessor of Pul
H8021	שַׁלְמֹן	reward	gifts	1) reward, bribe
H8022	שַׁלְמַנְאֶ֫סֶר	Shalmaneser	Shalmaneser; Shalmaneser V; king of Assyria	Shalmaneser = "fire-worshipper"    1) Assyrian king who probably reigned between Tiglath-pileser and Sargon; invaded the northern kingdom of Israel when the last king Hoshea was on the throne; forced Hoshea to pay tribute but had to reinvade when Hoshea reneged; it is uncertain whether Shalmaneser or Sargon concluded the siege which finally ended the northern kingdom    1a) maybe a common name for Assyrian kings in the 8th century BC
H8023	שִׁלֹנִי	Shiloni	Shiloni	Shiloni = see Shiloh "peace bringer"    1) an inhabitant of Shiloh
H8024	שֵׁלָנִי	Shelanite	שִׁילֹנִי   Shelanite; descendant of Shelah; tribe of Judah	Shelanites = see Shelah "quietness"    1) a descendant of Shelah
H8025	שָׁלַף	to draw	qal   to draw (off)	1) to draw out or off, take off    1a) (Qal)    1a1) to draw out    1a2) to draw off    1a3) to shoot up, draw out (of blade of grass on roof)
H8026	שֶׁ֫לֶף	Sheleph	Sheleph; son of Joktan; descendant of Shem	Sheleph = "a drawing forth"    1) the 2nd son of Joktan and a descendant of Shem
H8027	שָׁלַשׁ	to do three	(a) pi.   to divide into three parts; (b) pi.   to do for the third time; (c) pi.   to do at the third day; (d) pu.   participle: threefold; (e) pu.   participle: three years old	1) to do a third time, do three times, divide in three parts    1a) (Piel) to do a third time, divide into three parts    1b) (Pual) to be three years of age, be threefold
H8028	שֶׁ֫לֶשׁ	Shelesh	Shelesh; son of Helem; tribe of Asher	Shelesh = "might"    1) an Asherite, son of Helem
H8029	שִׁלֵּשׁ	third	(great-)grandson	1) pertaining to the third, third (generation)
H8030	שִׁלְשָׁה	Shilshah	Shilshah; son of Zophah; tribe of Asher	Shilshah = "strong"    1) an Asherite, son of Zophah
H8031	שָׁלִ֫שָׁה	Shalishah	Shalishah; village; territory of Ephraim	Shalisha = "thirs"    1) a district near Mount Ephraim through which Saul passed as he searched for the asses
H8032	שִׁלְשֹׁם	three days ago	three days ago	1) day before yesterday, three days ago    1a) an idiom for 'heretofore in times past'
H8033	שָׁם	there	there	1) there, thither    1a) there    1b) thither (after verbs of motion)    1c) from there, thence    1d) then (as an adverb of time)
H8034	שֵׁם	name	(1)   name; (2)   Shem; son of Noah	1) name    1a) name    1b) reputation, fame, glory    1c) the Name (as designation of God)    1d) memorial, monument
H8035	שֵׁם	Shem	Shem	Shem = "name"    1) the eldest son of Noah and progenitor of the Semitic tribes
H8036	שֻׁם	name	(1)   name; (2)   Shem; son of Noah	1) name
H8037	שַׁמָּא	Shamma	Shamma; son of Zophah; tribe of Asher	Shamma = "desert"    1) an Asherite, son of Zophar
H8038	שֶׁמְאֵ֫בֶר	Shemeber	Shemeber; king of Zeboiim	Shemeber = "lofty flight"    1) king of Zeboim and an ally of the king of Sodom
H8039	שִׁמְאָה	Shimeah	Shimeah; son of Mikloth; tribe of Benjamin	Shimeah = "report"    1) a Benjamite, son of Mikloth    1a) also 'Shimeam'
H8040	שְׂמֹאל	left	left side, to the left	1) the left, the left hand, the left side    1a) left    1b) left hand    1c) north (as one faces east)
H8041	שִׂמְאֵל	to go left	(a) hif.   to go to the left; (b)   to use the left hand	1) to take the left, go to the left    1a) (Hiphil)    1a1) to go to the left    1a2) to turn (aside) to the left (fig)    1a3) to use the left hand
H8042	שְׂמָאלִי	left	left	1) left, left side, on the left
H8043	שִׁמְאָם	Shimeam	Shimeam; son of Mikloth; tribe of Benjamin	Shimeam = "their fame"    1) a Benjamite, son of Mikloth    1a) also 'Shimeah'
H8044	שַׁמְגַּר	Shamgar	Shamgar; son of Anath; judge of Israel	Shamgar = "sword"    1) son of Anath and a judge of Israel; with an ox-goad he slew 600 Philistines and delivered Israel
H8045	שָׁמַד	to destroy	(a) nif.   to be destroyed; (b) hif.   to destroy, cut off	1) to destroy, exterminate, be destroyed, be exterminated    1a) (Niphal)    1a1) to be annihilated, be exterminated    1a2) to be destroyed, be devastated    1b) (Hiphil)    1b1) to annihilate, exterminate    1b2) to destroy
H8046	שְׁמַד	to destroy	(a) nif.   to be destroyed; (b) hif.   to destroy, cut off	1) (Aphel) to destroy
H8047	שַׁמָּה	horror		1) waste, horror, appalment    1a) a waste (of land, city, etc)    1b) appalment, horror
H8048	שַׁמָּה	Shammah	(1)   wasting, desolation; astonishment; (2a)   Shammah; son of Reuel, son of Esau; (2b) שִׁמְעָה ,שִׁמְעָא   Shammah; son of Jesse; brother of David; tribe of Judah; (2c) שַׁמּוֹת   Shammah; from Harod; warrior; time of David; (2d) שָׁגֵא   Shammah; Hararite; warrior; time of David	Shammah = "astonishment"    1) son of Reuel, grandson of Esau, and a chief of Edom    2) the 3rd son of Jesse and a brother of David    3) son of Agee the Hararite and one of the 30 of David's mighty warriors    4) the Harodite, one of the 30 of David's mighty warriors    5) another Hararite, one of the 30 of David's mighty warriors
H8049	שַׁמְהוּת	Shamhuth	Shamhuth; Izrahite; chief of army; time of king David	Shamhuth = "desolation"    1) the 5th captain (of the military divisions) for the 5th month in the time of David    1a) also 'Shammoth' ( H08054) and 'Shammah' ( H08048)
H8050	שְׁמוּאֵל	Samuel	(a)   Samuel, Shemuel; son of Elkanah; prophet; tribe of Levi; (b)   Samuel, Shemuel; son of Ammihud; chief; tribe of Simeon; (c)   Samuel, Shemuel; son of Tola; tribe of Issachar	Samuel = "his name is El"    1) son of Elkanah by his wife Hannah and judge or prophet of Israel during the days of Saul and David    2) son Ammihud and the prince of the tribe of Simeon who was chosen to divide the land of Canaan between the tribes. Spelled 'Shemuel'    3) son of Tola and grandson of Issachar. Spelled 'Shemuel'
H8051	שַׁמּוּעַ	Shammua	(a)   Shammua; son of Zaccur; spy; tribe of Reuben; (b)   Shammua; son of king David; (c) שְׁמַעְיָה   Shammua; son of Galal; father of Obadiah, Abda, Levite; (d)   Shammua; man; tribe of Levi; after exile	Shammua = "renowned"    1) son of Zaccur and the spy from the tribe of Reuben    2) son of David by his wife Bathsheba    2a) also 'Shammuah' and 'Shimea'    3) aLevite, son of Galal and father of Abda who lived in Jerusalem after the return from exile in the time of Nehemiah    3a) also 'Shemaiah'    4) a priest, head of the family of Bilgah in the time of Joiakim after the return from exile
H8052	שְׁמוּעָה	tidings	news, report, rumour	1) report, news, rumour    1a) report, news, tidings    1b) mention
H8053	שָׁמוּר	Shamir	Shamur	Shamer or Shamir = "guardian"    1) a Levite of the sons of Michah in the time of David
H8054	שַׁמּוֹת	Shammoth	Shammoth; Harorite; warrior; time of David	Shammoth = "desolations"    1) the Harodite, one of the 30 of David's mighty warriors
H8055	שָׂמַח	to rejoice	(a) qal   to rejoice; (b) pi.   to cause to rejoice; (c) hif.   to cause to rejoice	1) to rejoice, be glad    1a) (Qal)    1a1) to rejoice    1a2) to rejoice (arrogantly), exult (at)    1a3) to rejoice (religiously)    1b) (Piel) to cause to rejoice, gladden, make glad    1c) (Hiphil) to cause to rejoice, gladden, make glad
H8056	שָׂמֵחַ	glad	joyful	1) joyful, merry, glad    1a) joyful, showing joy    1b) you who rejoice (subst)
H8057	שִׂמְחָה	joy	joy	1) joy, mirth, gladness    1a) mirth, gladness, joy, gaiety, pleasure    1b) joy (of God)    1c) glad result, happy issue
H8058	שָׁמַט	to release	(a) qal   to let loose, let drop; (b) nif.   to be thrown down; (c) hif.   to cause to let fall	1) to release, let drop or loose or rest or fall    1a) (Qal) to let drop or fall    1b) (Niphal) to be made to fall down, be thrown down    1c) (Hiphil)    1c1) to cause to let drop    1c2) to release, let drop
H8059	שְׁמִטָּה	remission	remitting (of debt)	1) letting drop of exactions, (temporary) remitting, release (from debt)
H8060	שַׁמַּי	Shammai	(a)   Shammai; son of Onam; tribe of Judah; (b)   Shammai; son of Rekem; tribe of Judah; (c)   Shammai; son of Mered; tribe of Judah	Shammai = "desolate"    1) a Judaite, son of Onam and descendant of Jerahmeel    2) a Judaite, son of Rekem, father of Maon, and descendant of Jerahmeel's brother, Caleb    3) a Judaite, son of Mered and brother of Miriam and Ishbah
H8061	שְׁמִידָ֑ע	Shemida	Shemida; man; tribe of Manasseh	Shemida = "wise"    1) a son of Gilead, grandson of Manasseh, and progenitor of a family in Manasseh
H8062	שְׁמִידָעִי	Shemidaite	Shemidaite; descendant of Shemida; tribe of Manasseh	Shemidaites = see Shemida "wise"    1) descendants of Shemida, the son of Gilead and grandson of Manasseh
H8063	שְׂמִיכָה	rug	curtain	1) rug, coverlet, thick coverlet
H8064	שָׁמַיִם	heaven	heaven	1) heaven, heavens, sky    1a) visible heavens, sky    1a1) as abode of the stars    1a2) as the visible universe, the sky, atmosphere, etc    1b) Heaven (as the abode of God)
H8065	שָׁמַ֫יִן	heaven	heaven	1) heaven, heavens, sky    1a) visible sky    1b) Heaven (as abode of God)
H8066	שְׁמִינִי	eighth	eighth	1) eighth (ordinal number)
H8067	שְׁמִינִית	Sheminith	Sheminith	1) Sheminith    1a) perhaps an eight-stringed musical instrument    1b) perhaps a musical notation, i.e. an octave
H8068	שָׁמִיר	thorn	(1)   diamond; (2)   thorn, thistle, brier ; (3a)   Shamir; town; territory of Judah; (3b)   Shamir; son of Micah; descendant of Uzziel; tribe of Levi	1) thorn(s), adamant, flint    1a) thorns, thorn-bushes    1b) adamant (as sharp)    1c) a sharp stone, flint    1c1) perhaps a diamond
H8069	שָׁמִיר	Shamir	(1)   diamond; (2)   thorn, thistle, brier ; (3a)   Shamir; town; territory of Judah; (3b)   Shamir; son of Micah; descendant of Uzziel; tribe of Levi	Shamir = "a point" or "thorn"    n pr loc    1) a town in the mountain district of Judah    2) a town in Ephraim where the judge Tola lived and was buried
H8070	שְׁמִירָמוֹת	Shemiramoth	(a)   Shemiramoth; Levite; time of king David; (b)   Shemiramoth; Levite; time of king Jehoshaphat	Shemiramoth = "name of heights"    1) a Merarite Levite in the second rank in the choir of David    2) a Levite in the time of king Jehoshaphat of Judah
H8071	שִׂמְלָה	mantle	mantle, dress	1) wrapper, mantle, covering garment, garments, clothes, raiment, a cloth
H8072	שַׂמְלָה	Samlah	Samlah; king of Edom	Samlah = "garment"    1) a king of Moab and successor of Hadad or Hadar
H8073	שַׁמְלַי	Shalmai	Salmai	Shalmai = "my garments"    1) a family, descendants of Shamlai, of temple slaves who returned from exile with Zerubbabel
H8074	שָׁמֵם	be desolate	(1a) qal   to be laid waste, to be withheld; (1b) nif.   to be laid waste; (1c) pi.   participle: destroyer; (1d) hitp.   to destroy oneself; (1e) hif.   to lay waste; (1f) hof.   to be laid waste; (2a) qal   to be amazed; (2b) nif.   to be amazed; (2c) po.   to be astonished; (2d) hitp.   to be astonished, amazed; (2e) hif.   to astonish	1) to be desolate, be appalled, stun, stupefy    1a) (Qal)    1a1) to be desolated, be deflowered, be deserted, be appalled    1a2) to be appalled, be awestruck    1b) (Niphal)    1b1) to be desolated, be made desolate    1b2) to be appalled    1c) (Polel)    1c1) to be stunned    1c2) appalling, causing horror (participle)    1c2a) horror-causer, appaller (subst)    1d) (Hiphil)    1d1) to devastate, ravage, make desolated    1d2) to appal, show horror    1e) (Hophal) to lay desolate, be desolated    1f) (Hithpolel)    1f1) to cause to be desolate    1f2) to be appalled, be astounded    1f3) to cause oneself desolation, cause oneself ruin
H8075	שְׁמַם	be appalled		1) (Ithpolel) [CLBL] to be appalled, be stunned
H8076	שָׁמֵם	devastated	wasted, desolate	1) devastated, deserted, desolate
H8077a	שְׁמָמָה	devastation	(a)   desolation, desert; (b)   horror	1) devastation, waste, desolation
H8077b	שִֽׁמְמָה	desolation	desolation	1) devastation, waste, desolation
H8078	שִׁמָּמוֹן	horror	horror, dismay	1) horror, dismay, appalment
H8079	שְׂמָמִית	lizard	spider or lizard	1) a kind of lizard
H8080	שָׁמֵן	to grow fat		1) to be or become fat, grow fat    1a) (Qal) fat (subst)    1b) (Hiphil) to make fat, show fatness
H8081	שֶׁ֫מֶן	oil	fat, oil	1) fat, oil    1a) fat, fatness    1b) oil, olive oil    1b1) as staple, medicament or unguent    1b2) for anointing    1c) fat (of fruitful land, valleys) (metaph)
H8082	שָׁמֵן	rich	(a) qal   to be fat; (b) hif.   to make fat; (c)   to show fatness \fat	1) fat, rich, robust    1a) fat, rich (of food)    1b) stout, robust (of men)
H8083	שְׁמֹנֶה	eight	(a) singular   eight; (b) plural   eighty	1) eight, eighth    1a) eight (as cardinal number)    1b) eighth (as ordinal number)    1c) in combination with other numbers
H8084	שְׁמֹנִים	eighty	(a) singular   eight; (b) plural   eighty	1) eighty, fourscore    1a) eighty (as cardinal number)    1b) eightieth (as ordinal number)    1c) in combination with other numbers
H8085	שָׁמַע	to hear	(a) qal   to hear, to listen, to obey, to understand; (b) nif.   to be heard; (c) pi.   to assemble; (d) hif.   to make oneself heard; (e)   to assemble; (f)   to cause to hear	v    1) to hear, listen to, obey    1a) (Qal)    1a1) to hear (perceive by ear)    1a2) to hear of or concerning    1a3) to hear (have power to hear)    1a4) to hear with attention or interest, listen to    1a5) to understand (language)    1a6) to hear (of judicial cases)    1a7) to listen, give heed    1a7a) to consent, agree    1a7b) to grant request    1a8) to listen to, yield to    1a9) to obey, be obedient    1b) (Niphal)    1b1) to be heard (of voice or sound)    1b2) to be heard of    1b3) to be regarded, be obeyed    1c) (Piel) to cause to hear, call to hear, summon    1d) (Hiphil)    1d1) to cause to hear, tell, proclaim, utter a sound    1d2) to sound aloud (musical term)    1d3) to make proclamation, summon    1d4) to cause to be heard    n m    2) sound
H8086	שְׁמַע	to hear	(a) qal   to hear, to listen, to obey, to understand; (b) nif.   to be heard; (c) pi.   to assemble; (d) hif.   to make oneself heard; (e)   to assemble; (f)   to cause to hear	1) to hear    1a) (P'al) to hear, have a sense of hearing    1b) (Ithpael) to show oneself obedient
H8087	שֶׁ֫מַע	Shema	(1)   sound; (2a)   Shema; descendant of Caleb; tribe of Judah; (2b)   Shema; son of Joel; tribe of Reuben; (2c)   Shema; family head; tribe of Benjamin; (2d)   Shema; priest; time of Nehemiah	Shema = "hear"    n pr m    1) a Reubenite, son of Joel, father of Azaz, and grandfather of Bela    2) a Judaite, son of Hebron and father of Raham    3) a Benjamite, son of Elpaal who along with his brother Beriah were heads of their fathers houses in Aijalon and who drove out the inhabitants of Gath. Probably the same as 'Shimhi'    4) an Israelite who stood on the right hand of Ezra as he read the Law to the people
H8088b	שֵׁ֫מַע	report	hearing, report	1) report, a hearing
H8088a	שֶׁ֫מַע	sound	(1)   sound; (2a)   Shema; descendant of Caleb; tribe of Judah; (2b)   Shema; son of Joel; tribe of Reuben; (2c)   Shema; family head; tribe of Benjamin; (2d)   Shema; priest; time of Nehemiah	1) sound
H8089	שֹׁ֫מַע	report	rumour	1) report, rumour, news, fame
H8090	שְׁמַע	Shema	(1)   sound; (2a)   Shema; descendant of Caleb; tribe of Judah; (2b)   Shema; son of Joel; tribe of Reuben; (2c)   Shema; family head; tribe of Benjamin; (2d)   Shema; priest; time of Nehemiah	Shema = "hear"    1) a town in Judah at the limits of the tribe toward Edom in the south    1a) same as H08088; this word 08090 not found in the Hebrew text
H8091	שָׁמָע	Shama	Shama; son of Hotham; from Aroer; warrior; time of king David	Shama = "obedient"    1) son of Hotham the Aroerite, brother of Jeiel, both listed as mighty warriors of David
H8092	שִׁמְעָא	Shimea	(a) שַׁמָּה ,שִׁמְעָה   Shimea; son of Jesse; brother of David; tribe of Judah; (b)   Shimea; son of David; tribe of Judah; (c)   Shimea; son of Uzzah; descendant of Merari; tribe of Levi; (d)   Shimea; son of Michael; ancestor of Asaph; tribe of Levi	Shimea = "fame"    1) son of David by Bathsheba    2) brother of David, the 3rd son of Jesse    2a) also 'Shammah', 'Shimma', and 'Shimeah'    3) a Gershonite Levite, father of Berachiah, and grandfather of Asaph    4) a Merarite Levite, son of Uzzah, and father of Haggiah
H8093	שִׁמְעָה	Shimeah	Shimeah; son of Jesse; brother of David; tribe of Judah	Shimeah = "fame"    1) brother of David, the 3rd son of Jesse    1a) also 'Shammah', and 'Shimma'
H8094	שְׁמָעָה	Shemaah	Shemaah; warrior; tribe of Benjamin; time of king David	Shemaah = "the rumour"    1) a Benjamite, the Gibeathite, father of Ahiezer and Joash, both mighty warriors of David who joined him at Ziklag
H8095	שִׁמְעוֹן	Simeon	(a)   Simeon; son of Jacob; founder of tribe of Israel; (b)   Simeon; man; member of clan of Harim	Simeon or Shimeon = "heard"    1) the 2nd son of Jacob by his wife Leah and progenitor of the tribe of Simeon    2) an Israelite of the sons of Bani who had a foreign wife in the time of Ezra
H8096	שִׁמְעִי	Shimeah	(a)   Chimeï; fils de Guerchôn; tribu de Lévi; (b)   Chimeï; fils de Guéra; tribu de Benjamin; (c)   Chimeï; fonctionnaire; au temps du roi David; (d)   Chimeï; fils d'Éla; fonctionnaire; au temps du roi Salomon; (e)   Chimeï; fils de Pedaya; tribu de Juda; (f)   Chimeï; fils de Zakkour; tribu de Siméon; (g)   Chimeï; fils de Gog; tribu de Ruben; (h)   Chimeï; fils de Libni; descendant de Merari; tribu de Lévi; (i)   Chimeï; fils de Yahath; ancêtre d'Asaph; tribu de Lévi; (j)   Chimeï; chef de famille; tribu de Benjamin; (k)   Chimeï; fils de Guerchôn; tribu de Lévi; (l)   Chimeï; chanteur au temple; au temps du roi David; (m)   Chimeï; de Rama; fonctionnaire; au temps du roi David; (n)   Chimeï; Lévite; au temps du roi Ézéchias; (o)   Chimeï; plusieurs hommes; après l'exil; (p)   Chimeï; grand-père de Mardochée	Shimei or Shimhi or Shimi or Shimea = "renowned"    1) a Benjamite, son of Gera of the house of Saul in the time of David    2) a Benjamite, son of Elah and commissariat officer in the time of Solomon    3) the Ramathite in charge of the vineyards of David    4) son of Gershon and grandson of Levi    5) a Levite, son of Jeduthun and chief of the 10th division of singers in the time of David    6) a Levite of the sons of Heman who took part in the purification of the temple in the time of king Hezekiah of Judah    7) a Levite, brother of Cononiah in charge of receiving the tithes and offerings in the reign of king Hezekiah of Judah    8) a Levite who had a foreign wife in the time of Ezra    9) a Judaite, son of Pedaiah and brother of Zerubbabel    10) a Simeonite, son of Zacchur    11) a Reubenite, son of Gog and father of Micah    12) one of the sons of Hashum who had a foreign wife in the time of Ezra    13) one of the sons of Bani who had a foreign wife in the time of Ezra    14) a Benjamite, son of Kish, father of Jair, and grandfather of Mordecai in the time of Esther    15) a Levite, son of Jahath, grandson of Gershon, and great grandson of Levi    16) Benjamite, father of Adaiah, Beraiah, and Shimrath. Spelled 'Shimhi'
H8097	שִׁמְעִי	Shimeite	Shimeite	Shimites = see Shimei "renowned"    1) descendants of Shimei or Shimi
H8098	שְׁמַעְיָ֫הוּ	Shemaiah	(a) שְׁמַעְיָהוּ   Shemaiah; man of God; time of king Rehoboam; (b)   Shemaiah; descendant of Zerubbabel; tribe of Judah; (c)   Shemaiah; man; tribe of Simeon; (d)   Shemaiah; son of Joel; tribe of Reuben; (e)   Shemaiah; son of Hasshub; Levite; after exile; (f) שַׁמּוּע   Shemaiah; son of Galal; father of Obadiah, Abda, Levite; (g)   Shemaiah; Levite; time of king David; (h)   Shemaiah; son of Obed-Edom; Levite; time of king David; (i)   Shemaiah; Levite; time of king Hezekiah; (j)   Shemaiah; various men; after exile; (k) שְׁמַעְיָהוּ   Shemaiah; from Nehelam; false prophet; time of prophet Jeremiah ; (a) שְׁמַעְיָה   Shemaiah; man of God; time of king Rehoboam; (b)   Shemaiah; Levite; time of king Jehoshaphat; (c)   Shemaiah; Levite; time of king Hezekiah; (d)   Shemaiah; Levite; time of king Josiah; (e)   Shemaiah; father of Uriah, false prophet; (f) שְׁמַעְיָה   Shemaiah; from Nehelam; false prophet; time of prophet Jeremiah; (g)   Shemaiah; father of Delaiah, official; time of king Jehoiakim	Shemaiah = "heard by Jehovah"    1) a prophet of the Lord in the reign of king Rehoboam of Judah    2) the Nehelamite, a false prophet in the time of the prophet Jeremiah    3) father of Delaiah, one of the princes of Judah in the time of the prophet Jeremiah    4) an inhabitant of Kirjathjearim and father of Urijah, a prophet of the Lord in the time of the prophet Jeremiah    5) a Judaite, son of Shechaniah, father of Hattush, and descendant of Zerubbabel    6) a Simeonite, father of Shimri    7) a Reubenite, son of Joel and father of Gog    8) a Merarite Levite, son of Hasshub in the time of Nehemiah    9) a Levite, son of Galal and father of Obadiah    10) a Levite and head of the family of the sons of Elizaphan who were commissioned to bring the ark to Jerusalem in the time of David    11) a Levite and scribe, son of Nethaneel in the time of David    12) a Levite, 1st son of Obed-Edom in the time of David    13) a Levite, descendant of Jeduthun the singer in the time of king Hezekiah of Judah    14) a Levite, one of the messengers of Ezra to Iddo    15) a Levite in the time of king Jehoshaphat of Judah    16) a Levite, one of several in charge of distributing the free will offerings brought to God to their Levite brethren in the time of king Hezekiah of Judah    17) a Levite in the time of king Josiah of Judah    18) head of a family of exiles who returned with Ezra    19) a priest, of the sons of Harim who had a foreign wife in the time of Ezra    20) an Israelite of the sons of Harim who had a foreign wife in the time of Ezra    21) son of Delaiah, grandson of Mehetabeel, and a false prophet hired by Tobiah and Sanballat to give false guidance to Nehemiah    22) a priest who sealed the covenant with Nehemiah and participated in the dedication of the wall    23) a priest who returned from exile with Zerubbabel    24) a leader of the people at the dedication of the wall of Jerusalem in the time of Nehemiah    25) grandfather of the priest Zechariah who participated in the dedication of the wall in the time of Nehemiah    26) another of the priests who along with 25 took part in the dedication of the wall in the time of Nehemiah
H8099	שִׁמְעֹנִי	Simeonite	Simeonite; member of tribe of Simeon	Simeonites = see Simeon "harkening"    1) descendants of Simeon
H8100	שִׁמְעָת	Shimeath	Shimeath; Ammonite; mother of Jozabad, Zabad, servant of Joash, king of Judah	Shimeath = "report"    1) an Ammonitess, mother of Jozachar or Zabad, one of the assassins of king Joash of Judah
H8101	שִׁמְעָתִים	Shimeathite	Shimeathite; clan of scribes of Jabez	Shimeathites =see Shimeath "report"    1) a family of scribes
H8102	שֵׁ֫מֶץ	whisper	whisper?	1) whisper, little
H8103	שִׁמְצָה	derision	derision	1) whisper, derision, whispering
H8104	שָׁמַר	to keep	(a) qal   to keep, watch, observe; (b) qal   active participle: keeper; (c) nif.   to be kept; (d) nif.   to take heed; (e) pi.   to revere; (f) hitp.   to beware	1) to keep, guard, observe, give heed    1a) (Qal)    1a1) to keep, have charge of    1a2) to keep, guard, keep watch and ward, protect, save life    1a2a) watch, watchman (participle)    1a3) to watch for, wait for    1a4) to watch, observe    1a5) to keep, retain, treasure up (in memory)    1a6) to keep (within bounds), restrain    1a7) to observe, celebrate, keep (sabbath or covenant or commands), perform (vow)    1a8) to keep, preserve, protect    1a9) to keep, reserve    1b) (Niphal)    1b1) to be on one's guard, take heed, take care, beware    1b2) to keep oneself, refrain, abstain    1b3) to be kept, be guarded    1c) (Piel) to keep, pay heed    1d) (Hithpael) to keep oneself from
H8105	שֶׁ֫מֶר	dreg	(1)   dregs of wine ; (2a)   Shemer; owner of hill of Samaria; time of Omri; (2b)   Shemer; son of Mahli; ancestor of Ethan; tribe of Levi; (2c)   Shemer; man; tribe of Asher	1) lees, dregs
H8106a	שֶׁ֫מֶר	Shemer	Shemer or Shamer = "preserved"    1) the owner of the hill where the city of Samaria was built    2) a Merarite Levite, son of Mahli and father of Bani    3) an Asherite, son of Heber and father of Ahi, Rohgah, Jehubbah, and Aram. Also 'Shomer'	Shemer Shemer or Shamer = "preserved"    1) the owner of the hill where the city of Samaria was built    2) a Merarite Levite, son of Mahli and father of Bani    3) an Asherite, son of Heber and father of Ahi, Rohgah, Jehubbah, and Aram. Also 'Shomer'
H8106b	שָׁ֫מֶד	Shemed	Shemed or Shamed = "destroyed"    a Benjamite, son of Elpaal and builder of the towns of Ono and Lod	Shemed Shemed or Shamed = "destroyed"    a Benjamite, son of Elpaal and builder of the towns of Ono and Lod
H8107	שִׁמֻּר	vigil	guard, watch	1) night watch, watching, vigil
H8108	שׇׁמְרָה	guard	guard, watch	1) guard, watch
H8109	שְׁמֻרָה	waking	eye-lid	1) eyelid
H8110a	שִׁמְרוֹן	Shimron	(a)   Shimron; son of Issachar; (b)   Shimron; town	Shimron = "watch-height"    n pr loc    1) a Canaanite royal city allotted to Zebulun
H8110b	שִׁמְרוֹן	Shimron	(a)   Shimron; son of Issachar; (b)   Shimron; town	Shimron = "watch-height"    n pr m    1) 4th son of Issachar and the progenitor of the family of Shimronites
H8111	שֹׁמְרוֹן	Samaria	שָׁמְרַיִן   Samaria; town	Samaria = "watch mountain"    1) the region of northern Palestine associated with the northern kingdom of the 10 tribes of Israel which split from the kingdom after the death of Solomon during the reign of his son Rehoboam and were ruled by Jeroboam    2) the capital city of the northern kingdom of Israel located 30 miles (50 km) north of Jerusalem and 6 miles (10 km) northwest of Shechem
H8112	שִׁמְרוֹן מְראוֹן	Shimron-meron	Shimron-meron	Shimron-meron = "watch-height of Meron"    1) a Canaanite royal city allotted to Zebulun    1a) probably the same as 'Shimron'
H8113	שִׁמְרִי	Shimri	(a)   Shimri; son of Shemaiah; tribe of Simeon; (b)   Shimri; father of Jediael, warrior, time of king David; (c)   Shimri; descendant of Merari; Levite; time of king David; (d)   Shimri; Levite; time of king Hezekiah	Shimri = "vigilant"    1) a Simeonite, son of Shemaiah and father of Jedaiah    2) father of Jediael, one of David's mighty warriors    3) a Merarite Levite, son of Hosah    4) a Kohathite Levite of the sons of Elizaphan
H8114	שְׁמַרְיָ֫הוּ	Shamariah	Shemariah; various men \Shemariah; warrior; tribe of Benjamin; time of king David	Shemariah = "kept by Jehovah"    1) a Benjamite, one of David's mighty warriors who joined him at Ziklag    2) a son of king Rehoboam of Judah    3) an Israelite of the sons of Harim who had a foreign wife in the time of Ezra    4) an Israelite of the sons of Bani who had a foreign wife in the time of Ezra
H8115	שׇֽׁמְרָ֑יִן	Samaria	(2) שֹׁמְרוֹן   Samaria; town	Samaria = "watch mountain"    1) the region of northern Palestine associated with the northern kingdom of the 10 tribes of Israelwhich split from the kingdom after the death of Solomon during the reign of his son Rehoboam and were ruled by Jeroboam    2) the capital city of the northern kingdom of Israel located 30 miles (50 km) north of Jerusalem and 6 miles (10 km) northwest of Shechem
H8116	שִׁמְרִית	Shimrith	Shimrith; mother of Jehozabad, official, time of Joash	Shimrith = "vigilant"    1) a Moabitess, mother of Jehozabad, one of the assassins of king Joash of Judah
H8117	שִׁמְרֹנִי	Shimronite	Shimronite; descendant of Shimron; tribe of Issachar	Shimronites = see Shimron "guardian"    1) descendants of Shimron
H8118	שֹׁמרֹנִי	Samaritan	Samaritan; inhabitant of Samaria	Samaritans = "of Samaria"    1) inhabitants of Samaria
H8119	שִׁמְרָת	Shimrath	Shimrath; son of Shimei; family head; tribe of Benjamin	Shimrath = "guard"    1) a Benjamite, son of Shimei
